column,stored_system,stored_code,stored_display,occurrences,subjects
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002892,Intestinal Flora Modifiers,4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003152,Antihistamines - 1st Generation,4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003179,Asthma/COPD Therapy - Beta Adrenergic-Glucocorticoid Combinations,4,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003664,Analgesic Opioid Oxycodone Combinations,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003725,Migraine Therapy - Carboxylic Acid Derivatives,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005912,Antineoplastic - Thalidomide Analogs,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006080,"Antithyroid Agents, Thionamides - Imidazole Derivatives",4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006090,Human Insulins - Short Acting,4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006204,Fibromyalgia Agents - Serotonin-Norepinephrine Reuptake-Inhib (SNRIs),4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006502,Fibromyalgia Agents - GABA Analogs,4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006643,Analgesic Opioid Oxycodone and Non-Salicylate Combinations,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,000474,Nitrostat,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001723,NovoLIN R,4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002169,Vitamin D2,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002366,FoLIC Acid 1mg TAB,4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002689,Tums Freshers,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003026,Phillips Milk of Magnesia,4,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003846,prochlorperazine maleate [Compazine],4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,004110,HYDROmorphone (Dilaudid) 2mg TAB,4,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,004222,RoxiCET,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,004376,Bayer Aspirin,4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006561,warfarin [Jantoven],4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006675,Tapazole,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006751,prednisone [Deltasone],4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007013,Premarin,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008775,hydroxyurea [Hydrea],4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,011742,Procrit,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,013318,MetFORMIN (Glucophage) 500mg TAB,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,013574,Tamoxifen,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,015881,Fentanyl Patch 75mcg/h PTC,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016579,Zocor,4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016600,Toprol XL,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,018080,warfarin [Jantoven],4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,018698,Wal-itin,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,019188,zolpidem [Ambien],4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,021251,fluticasone propionate [Flovent HFA],4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,021839,Glucotrol XL,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,033515,Virt-Caps,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,034187,SEROquel,4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,043136,PriLOSEC,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,050134,Novolog Mix 70-30 FlexPen,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,059062,Fish Oil-DHA-EPA,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,064493,Xarelto,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,064902,prasugrel [Effient],4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,065005,Pro-Stat Sugar Free,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,068119,Xarelto,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,068217,Lactulose 30mL UDCUP,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00054338303,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10006070022,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10006070031,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10038003002,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10038024545,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135013410,,3,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135025757,,3,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135050805,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135050905,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135068304,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10337016215,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10370016901,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10370051010,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10370083105,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544015230,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544021206,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544055810,,3,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544056530,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544057506,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544058290,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544094020,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10572010001,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939008744,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939017044,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939019733,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939033122,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939037844,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939078933,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11694014214,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,12280002415,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,12280017115,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,12280027990,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13107000305,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13107003105,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13107012305,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13668010401,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13668016901,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,15330019001,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590003315,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16729019701,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16729022701,,3,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,17236031101,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,21695044504,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,33358010930,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,38396059563,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,49502019671,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,50090115000,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54569152100,,3,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54569630100,,3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,59572041500,,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000304,Nasal Anticholinergics,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000412,Laxative - Bulk Forming,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000521,Prostatic Hypertrophy Agent - alpha-1-Adrenoceptor Antagonists,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000667,"Vitamins - C, Ascorbic Acid and Derivatives",3,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000804,Heparins,3,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000805,Low Molecular Weight Heparins,3,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001130,Bulk Chemicals,3,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002601,Gout Acute Therapy - Antimitotics,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002683,Anticonvulsant - Benzodiazepines,3,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003221,Artificial Tears and Lubricant Combinations,3,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005605,Smoking Deterrents - NE and Dopamine Reuptake Inhibitor (NDRI)-Type,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005606,Alternative Therapy - Antioxidant,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005641,"Amino Acids, Single Ingredient, Oral (non-injectable)",3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006027,Anticonvulsant - Pyrrolidine Derivatives,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,000391,Zestril,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001275,potassium chloride [K-Tab],3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001376,Hi-Cal,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003029,sodium phosphates [Ready-To-Use Enema],3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,005129,Metoprolol Tartrate,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006789,dexamethasone [Decadron],3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006816,spironolactone [Aldactone],3,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007545,Hytone,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007597,Triamcinolone Acetonide,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007635,Temovate,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008179,hydrochlorothiazide,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008182,Hydrochlorothiazide 25mg TAB,3,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008210,Lasix,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,009396,Trimethoprim-Sulfamethoxazole,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,011186,Ultra Thin Lancets,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,015523,Unithroid,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016393,Zofran,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016571,diltiazem HCl [DILT-CD],3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016576,Zocor,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016577,Zocor,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016650,DesOwen,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,017205,DILT-XR,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,021156,risperidone [Risperdal],3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,024488,isosorbide mononitrate [Imdur],3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,027546,tamsulosin [Flomax],3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,027960,Zyprexa,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,027961,Zyprexa,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,029928,levofloxacin [Levaquin],3,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,031439,Zyban,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,036534,Lotrisone,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,043733,Super Calcium-Vitamin D,3,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046043,Amitriptyline 10mg TAB,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046213,Prozac elixir,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046450,Remeron,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046451,Remeron,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,051469,divalproex [Depakote ER],3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,051827,Wal-Mucil Fiber,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,054334,Omeprazole,3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,057439,Levemir FlexTouch,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,057799,pregabalin [Lyrica],3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,057893,duloxetine [Cymbalta],3,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,058057,capsaicin [Zostrix-HP Foot],3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,058801,Spectravite Advanced Formula,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,061113,REVLIMID,3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,062533,peg 3350-electrolytes [Golytely],3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,063995,vit C-vit E-lutein-min-om-3 [Ocuvite],3,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,065916,dextrose [Glucose Bits],3,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00006355328,,2,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00074057611,,2,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00169406012,,2,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00394012202,,2,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00409140212,,2,2
